Calculation1,School,City,County/State/Country,Measure Names,Measure Values
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Adm GPA,3.860344828
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,App GPA,3.827666667
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enrl GPA,3.947058824
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm GPA,3.913973510
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App GPA,3.781721311
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Enrl GPA,3.793333333
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Adm GPA,3.7448
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,App GPA,3.6525
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,3.957
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.781971831
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.6179
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.524
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.269
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Enrl GPA,3.85
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Adm GPA,3.925
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App GPA,3.745625
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,4.165
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App GPA,4.147142857
METHOD SCHOOLS054775,METHOD SCHOOLS,El Cajon,San Diego,Enrl GPA,
METHOD SCHOOLS054775,METHOD SCHOOLS,El Cajon,San Diego,Adm GPA,
METHOD SCHOOLS054775,METHOD SCHOOLS,El Cajon,San Diego,App GPA,3.366
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Enrl GPA,
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.608571429
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,App GPA,3.478666667
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.801764706
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.750606061
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.577818182
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Enrl GPA,4.016315789
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Adm GPA,3.948913043
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App GPA,3.776557377
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enrl GPA,4.129285714
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm GPA,4.062
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App GPA,3.999795918
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,3.957222222
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.871578947
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App GPA,3.695538462
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,4.087586207
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,4.082558140
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App GPA,4.049565217
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Enrl GPA,
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm GPA,4.07375
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App GPA,3.9175
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Enrl GPA,4.028
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Adm GPA,3.66
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,App GPA,3.390869565
MILLENNIUM HIGH SCHOOL052468,MILLENNIUM HIGH SCHOOL,Piedmont,Alameda,Enrl GPA,
MILLENNIUM HIGH SCHOOL052468,MILLENNIUM HIGH SCHOOL,Piedmont,Alameda,Adm GPA,
MILLENNIUM HIGH SCHOOL052468,MILLENNIUM HIGH SCHOOL,Piedmont,Alameda,App GPA,3.537777778
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,3.822857143
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.766666667
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.648928571
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enrl GPA,4.013913043
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm GPA,3.935238095
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App GPA,3.813495935
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enrl GPA,4.075826772
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm GPA,3.961132075
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App GPA,3.810869565
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,Enrl GPA,
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,Adm GPA,3.916666667
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,App GPA,3.916666667
MINARETS HIGH SCHOOL054413,MINARETS HIGH SCHOOL,Oneals,Madera,Enrl GPA,
MINARETS HIGH SCHOOL054413,MINARETS HIGH SCHOOL,Oneals,Madera,Adm GPA,
MINARETS HIGH SCHOOL054413,MINARETS HIGH SCHOOL,Oneals,Madera,App GPA,3.662857143
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enrl GPA,4.145726496
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm GPA,4.102789700
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App GPA,3.960947075
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,4.155438596
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,4.045294118
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.924117647
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.188857143
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.1
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App GPA,3.930883978
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,3.899230769
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Adm GPA,3.782045455
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App GPA,3.557222222
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enrl GPA,4.070434783
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm GPA,4.017232143
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App GPA,3.882116402
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,Enrl GPA,4.094242424
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,Adm GPA,4.045932203
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,App GPA,3.898260870
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Enrl GPA,4.03
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Adm GPA,4.035625
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,App GPA,3.977142857
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Enrl GPA,4.128363636
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm GPA,4.012295082
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App GPA,3.836789474
MISSION OAK HIGH SCHOOL054248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Enrl GPA,3.835333333
MISSION OAK HIGH SCHOOL054248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Adm GPA,3.887931034
MISSION OAK HIGH SCHOOL054248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App GPA,3.818529412
MISSION SAN JOSE HIGH SCHOOL050970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enrl GPA,3.988275862
MISSION SAN JOSE HIGH SCHOOL050970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm GPA,3.938072289
MISSION SAN JOSE HIGH SCHOOL050970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App GPA,3.840983213
MISSION SENIOR HIGH SCHOOL052980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,4.0009375
MISSION SENIOR HIGH SCHOOL052980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,3.834266667
MISSION SENIOR HIGH SCHOOL052980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.771807229
MISSION VIEJO HIGH SCHOOL051981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Enrl GPA,4.08125
MISSION VIEJO HIGH SCHOOL051981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm GPA,3.974722222
MISSION VIEJO HIGH SCHOOL051981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App GPA,3.838978102
MISSION VISTA HIGH SCHOOL054347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Enrl GPA,3.99
MISSION VISTA HIGH SCHOOL054347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Adm GPA,3.921186441
MISSION VISTA HIGH SCHOOL054347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App GPA,3.768461538
MIT ACADEMY053833,MIT ACADEMY,Vallejo,Solano,Enrl GPA,
MIT ACADEMY053833,MIT ACADEMY,Vallejo,Solano,Adm GPA,
MIT ACADEMY053833,MIT ACADEMY,Vallejo,Solano,App GPA,3.407777778
MODESTO HIGH SCHOOL051985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,3.913513514
MODESTO HIGH SCHOOL051985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,3.838028169
MODESTO HIGH SCHOOL051985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App GPA,3.635806452
MONACHE HIGH SCHOOL052513,MONACHE HIGH SCHOOL,Porterville,Tulare,Enrl GPA,3.977647059
MONACHE HIGH SCHOOL052513,MONACHE HIGH SCHOOL,Porterville,Tulare,Adm GPA,3.919148936
MONACHE HIGH SCHOOL052513,MONACHE HIGH SCHOOL,Porterville,Tulare,App GPA,3.793965517
MONROVIA HIGH SCHOOL052015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Enrl GPA,4.127391304
MONROVIA HIGH SCHOOL052015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Adm GPA,4.030377358
MONROVIA HIGH SCHOOL052015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App GPA,3.849702970
MONTA VISTA HIGH SCHOOL053466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enrl GPA,4.097569444
MONTA VISTA HIGH SCHOOL053466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm GPA,3.999179894
MONTA VISTA HIGH SCHOOL053466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App GPA,3.916818182
MONTCLAIR HIGH SCHOOL052018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Enrl GPA,3.99
MONTCLAIR HIGH SCHOOL052018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Adm GPA,3.850526316
MONTCLAIR HIGH SCHOOL052018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App GPA,3.626402878
MONTE VISTA HIGH SCHOOL050727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Enrl GPA,4.108222222
MONTE VISTA HIGH SCHOOL050727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Adm GPA,4.051489362
MONTE VISTA HIGH SCHOOL050727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,App GPA,3.934012945
MONTE VISTA HIGH SCHOOL053416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,Enrl GPA,3.910588235
MONTE VISTA HIGH SCHOOL053416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,Adm GPA,3.785357143
MONTE VISTA HIGH SCHOOL053416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,App GPA,3.613095238
MONTEBELLO HIGH SCHOOL052029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Enrl GPA,3.863478261
MONTEBELLO HIGH SCHOOL052029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Adm GPA,3.818
MONTEBELLO HIGH SCHOOL052029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,App GPA,3.601473684
MONTEREY HIGH SCHOOL052050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Enrl GPA,4.120357143
MONTEREY HIGH SCHOOL052050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Adm GPA,4.069615385
MONTEREY HIGH SCHOOL052050,MONTEREY HIGH SCHOOL,Monterey,Monterey,App GPA,3.918352941
MONTEREY TRAIL HIGH SCHOOL050902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,3.955416667
MONTEREY TRAIL HIGH SCHOOL050902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.834622642
MONTEREY TRAIL HIGH SCHOOL050902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.733866667
MONTGOMERY HIGH SCHOOL051239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.058571429
MONTGOMERY HIGH SCHOOL051239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.902537313
MONTGOMERY HIGH SCHOOL051239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,App GPA,3.619541284
MONTGOMERY HIGH SCHOOL053328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Enrl GPA,3.946315789
MONTGOMERY HIGH SCHOOL053328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Adm GPA,3.905945946
MONTGOMERY HIGH SCHOOL053328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,App GPA,3.746101695
MOORPARK HIGH SCHOOL052055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Enrl GPA,4.127142857
MOORPARK HIGH SCHOOL052055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Adm GPA,4.081698113
MOORPARK HIGH SCHOOL052055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,App GPA,3.991739130
MORENO VALLEY HIGH SCHOOL053459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,Enrl GPA,3.978636364
MORENO VALLEY HIGH SCHOOL053459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,Adm GPA,3.892413793
MORENO VALLEY HIGH SCHOOL053459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,App GPA,3.557638889
MORNINGSIDE HIGH SCHOOL051262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,
MORNINGSIDE HIGH SCHOOL051262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.739166667
MORNINGSIDE HIGH SCHOOL051262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.414615385
MORRO BAY HIGH SCHOOL052061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Enrl GPA,4.096666667
MORRO BAY HIGH SCHOOL052061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Adm GPA,4.003636364
MORRO BAY HIGH SCHOOL052061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,App GPA,3.941052632
MORSE HIGH SCHOOL052881,MORSE HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.086904762
MORSE HIGH SCHOOL052881,MORSE HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.976857143
MORSE HIGH SCHOOL052881,MORSE HIGH SCHOOL,San Diego,San Diego,App GPA,3.809450549
MOUNT DIABLO HIGH SCHOOL050660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.000625
MOUNT DIABLO HIGH SCHOOL050660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Adm GPA,3.918275862
MOUNT DIABLO HIGH SCHOOL050660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,App GPA,3.778809524
MOUNT EDEN HIGH SCHOOL051153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Enrl GPA,4.115142857
MOUNT EDEN HIGH SCHOOL051153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Adm GPA,4.0309375
MOUNT EDEN HIGH SCHOOL051153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,App GPA,3.8675
MOUNT MIGUEL HIGH SCHOOL053417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,Enrl GPA,4.205
MOUNT MIGUEL HIGH SCHOOL053417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,Adm GPA,3.950689655
MOUNT MIGUEL HIGH SCHOOL053417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,App GPA,3.820731707
MOUNT PLEASANT HIGH SCHOOL053094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.05
MOUNT PLEASANT HIGH SCHOOL053094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.793714286
MOUNT PLEASANT HIGH SCHOOL053094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.674897959
MOUNT SHASTA HIGH SCHOOL052080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,Enrl GPA,
MOUNT SHASTA HIGH SCHOOL052080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,Adm GPA,4.091666667
MOUNT SHASTA HIGH SCHOOL052080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,App GPA,3.886363636
MOUNT WHITNEY HIGH SCHOOL053670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,Enrl GPA,3.953
MOUNT WHITNEY HIGH SCHOOL053670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,Adm GPA,3.978823529
MOUNT WHITNEY HIGH SCHOOL053670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,App GPA,3.791538462
MOUNTAIN EMPIRE HIGH SCHOOL050455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,Enrl GPA,
MOUNTAIN EMPIRE HIGH SCHOOL050455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,Adm GPA,3.843333333
MOUNTAIN EMPIRE HIGH SCHOOL050455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,App GPA,3.744285714
MOUNTAIN HOUSE HIGH SCHOOL054813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,Enrl GPA,3.951571429
MOUNTAIN HOUSE HIGH SCHOOL054813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,Adm GPA,3.882980769
MOUNTAIN HOUSE HIGH SCHOOL054813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,App GPA,3.795692308
MOUNTAIN VIEW HIGH SCHOOL050837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Enrl GPA,3.885238095
MOUNTAIN VIEW HIGH SCHOOL050837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Adm GPA,3.765681818
MOUNTAIN VIEW HIGH SCHOOL050837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,App GPA,3.575967742
MOUNTAIN VIEW HIGH SCHOOL052075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Enrl GPA,4.156119403
MOUNTAIN VIEW HIGH SCHOOL052075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Adm GPA,4.044142012
MOUNTAIN VIEW HIGH SCHOOL052075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,App GPA,3.937269231
MT CARMEL HIGH SCHOOL052862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.200350877
MT CARMEL HIGH SCHOOL052862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.113454545
MT CARMEL HIGH SCHOOL052862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,App GPA,3.905747126
MT EVEREST ACADEMY052826,MT EVEREST ACADEMY,San Diego,San Diego,Enrl GPA,4.309
MT EVEREST ACADEMY052826,MT EVEREST ACADEMY,San Diego,San Diego,Adm GPA,4.296666667
MT EVEREST ACADEMY052826,MT EVEREST ACADEMY,San Diego,San Diego,App GPA,4.237
MURRIETA MESA HIGH SCHOOL054357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Enrl GPA,4.003829787
MURRIETA MESA HIGH SCHOOL054357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Adm GPA,3.981595745
MURRIETA MESA HIGH SCHOOL054357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,App GPA,3.880991736
MURRIETA VALLEY HIGH SCHOOL052073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Enrl GPA,3.836097561
MURRIETA VALLEY HIGH SCHOOL052073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Adm GPA,3.871111111
MURRIETA VALLEY HIGH SCHOOL052073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,App GPA,3.737037037
NAPA HIGH SCHOOL052085,NAPA HIGH SCHOOL,Napa,Napa,Enrl GPA,4.086666667
NAPA HIGH SCHOOL052085,NAPA HIGH SCHOOL,Napa,Napa,Adm GPA,4.023928571
NAPA HIGH SCHOOL052085,NAPA HIGH SCHOOL,Napa,Napa,App GPA,3.826
NARBONNE HIGH SCHOOL051140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Enrl GPA,4.1525
NARBONNE HIGH SCHOOL051140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Adm GPA,4.008181818
NARBONNE HIGH SCHOOL051140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,App GPA,3.797848101
NATOMAS CHARTER SCHOOL PERFORM052803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Enrl GPA,3.996
NATOMAS CHARTER SCHOOL PERFORM052803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Adm GPA,3.947727273
NATOMAS CHARTER SCHOOL PERFORM052803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,App GPA,3.735263158
NATOMAS HIGH SCHOOL052782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,
NATOMAS HIGH SCHOOL052782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,3.7
NATOMAS HIGH SCHOOL052782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.601818182
NATOMAS PACIFIC PATHWAYS PREP054095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Enrl GPA,3.923478261
NATOMAS PACIFIC PATHWAYS PREP054095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Adm GPA,3.822051282
NATOMAS PACIFIC PATHWAYS PREP054095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,App GPA,3.658571429
NAVA COLLEGE PREP ACADEMY054826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Enrl GPA,4.001538462
NAVA COLLEGE PREP ACADEMY054826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Adm GPA,3.811621622
