Calculation1,School,City,County/State/Country,Measure Names,Measure Values
SOUTHWEST HIGH SCHOOL050816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enrl GPA,4.047037037
SOUTHWEST HIGH SCHOOL050816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm GPA,3.948409091
SOUTHWEST HIGH SCHOOL050816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App GPA,3.702597403
SOUTHWEST HIGH SCHOOL052892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Enrl GPA,3.970357143
SOUTHWEST HIGH SCHOOL052892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.810714286
SOUTHWEST HIGH SCHOOL052892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App GPA,3.693604651
STEAM LEGACY HIGH SCHOOL CMPLX054649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Enrl GPA,3.848333333
STEAM LEGACY HIGH SCHOOL CMPLX054649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Adm GPA,3.762340426
STEAM LEGACY HIGH SCHOOL CMPLX054649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,App GPA,3.701724138
STEELE CANYON HIGH SCHOOL053613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Enrl GPA,4.093529412
STEELE CANYON HIGH SCHOOL053613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Adm GPA,4.039677419
STEELE CANYON HIGH SCHOOL053613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,App GPA,3.790714286
STELLA HIGH CHARTER ACADEMY054207,STELLA HIGH CHARTER ACADEMY,Los Angeles,Los Angeles,Enrl GPA,3.916956522
STELLA HIGH CHARTER ACADEMY054207,STELLA HIGH CHARTER ACADEMY,Los Angeles,Los Angeles,Adm GPA,3.860967742
STELLA HIGH CHARTER ACADEMY054207,STELLA HIGH CHARTER ACADEMY,Los Angeles,Los Angeles,App GPA,3.769230769
STEM ACADEMY OF BOYLE HEIGHTS054780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,Enrl GPA,
STEM ACADEMY OF BOYLE HEIGHTS054780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,Adm GPA,
STEM ACADEMY OF BOYLE HEIGHTS054780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,App GPA,3.33
STEM ACADEMY OF HOLLYWOOD054624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Enrl GPA,3.980526316
STEM ACADEMY OF HOLLYWOOD054624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Adm GPA,3.834722222
STEM ACADEMY OF HOLLYWOOD054624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,App GPA,3.694727273
STOCKDALE HIGH SCHOOL050217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.008679245
STOCKDALE HIGH SCHOOL050217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Adm GPA,4.03
STOCKDALE HIGH SCHOOL050217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,App GPA,3.865664336
STOCKTON COLLEGIATE INTERNATIO054424,STOCKTON COLLEGIATE INTERNATIO,Stockton,San Joaquin,Enrl GPA,4.088
STOCKTON COLLEGIATE INTERNATIO054424,STOCKTON COLLEGIATE INTERNATIO,Stockton,San Joaquin,Adm GPA,4.04
STOCKTON COLLEGIATE INTERNATIO054424,STOCKTON COLLEGIATE INTERNATIO,Stockton,San Joaquin,App GPA,3.813809524
STOCKTON EARLY COLLEGE ACADEMY054411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Enrl GPA,3.929230769
STOCKTON EARLY COLLEGE ACADEMY054411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Adm GPA,3.767884615
STOCKTON EARLY COLLEGE ACADEMY054411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,App GPA,3.587916667
STRATHMORE HIGH SCHOOL053450,STRATHMORE HIGH SCHOOL,Porterville,Tulare,Enrl GPA,
STRATHMORE HIGH SCHOOL053450,STRATHMORE HIGH SCHOOL,Porterville,Tulare,Adm GPA,
STRATHMORE HIGH SCHOOL053450,STRATHMORE HIGH SCHOOL,Porterville,Tulare,App GPA,3.341666667
SULTANA HIGH SCHOOL051187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Enrl GPA,4.15125
SULTANA HIGH SCHOOL051187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Adm GPA,3.991111111
SULTANA HIGH SCHOOL051187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,App GPA,3.670930233
SUMMERVILLE UNION HIGH SCHOOL053560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Enrl GPA,
SUMMERVILLE UNION HIGH SCHOOL053560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Adm GPA,4.07
SUMMERVILLE UNION HIGH SCHOOL053560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,App GPA,4.04375
SUMMIT CHARTER COLLEGIATE ACAD054203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,Enrl GPA,4.008571429
SUMMIT CHARTER COLLEGIATE ACAD054203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,Adm GPA,4.028888889
SUMMIT CHARTER COLLEGIATE ACAD054203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,App GPA,3.941
SUMMIT HIGH SCHOOL050897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Enrl GPA,4.071621622
SUMMIT HIGH SCHOOL050897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Adm GPA,3.976949153
SUMMIT HIGH SCHOOL050897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,App GPA,3.736041667
SUMMIT PREPARATORY CHARTER HIG053878,SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,Enrl GPA,3.978666667
SUMMIT PREPARATORY CHARTER HIG053878,SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,Adm GPA,3.88
SUMMIT PREPARATORY CHARTER HIG053878,SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,App GPA,3.762083333
SUMMIT PUBLIC SCHOOL-RAINIER054621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Enrl GPA,4.086538462
SUMMIT PUBLIC SCHOOL-RAINIER054621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Adm GPA,4.063684211
SUMMIT PUBLIC SCHOOL-RAINIER054621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,App GPA,3.922407407
SUMMIT PUBLIC SCHOOL-TAHOMA054620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Enrl GPA,4.144210526
SUMMIT PUBLIC SCHOOL-TAHOMA054620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Adm GPA,4.06
SUMMIT PUBLIC SCHOOL-TAHOMA054620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,App GPA,3.898536585
SUMMIT PUBLIC SCHOOLS SHASTA054815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Enrl GPA,4.134347826
SUMMIT PUBLIC SCHOOLS SHASTA054815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Adm GPA,4.027272727
SUMMIT PUBLIC SCHOOLS SHASTA054815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,App GPA,3.9154
SUN VALLEY HIGH SCHOOL054363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,Enrl GPA,
SUN VALLEY HIGH SCHOOL054363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,Adm GPA,4.01125
SUN VALLEY HIGH SCHOOL054363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,App GPA,3.535925926
SUN VALLEY MAGNET SCHOOL054787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Enrl GPA,4.061666667
SUN VALLEY MAGNET SCHOOL054787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Adm GPA,4.035454545
SUN VALLEY MAGNET SCHOOL054787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,App GPA,3.592272727
SUNNY HILLS HIGH SCHOOL051008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Enrl GPA,4.044262295
SUNNY HILLS HIGH SCHOOL051008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Adm GPA,3.967837838
SUNNY HILLS HIGH SCHOOL051008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,App GPA,3.793230088
SUNNYSIDE HIGH SCHOOL051045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.011739130
SUNNYSIDE HIGH SCHOOL051045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.901578947
SUNNYSIDE HIGH SCHOOL051045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,App GPA,3.713697479
SUSAN MILLER DORSEY HIGH SCHL051795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,Enrl GPA,
SUSAN MILLER DORSEY HIGH SCHL051795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,Adm GPA,4.003333333
SUSAN MILLER DORSEY HIGH SCHL051795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,App GPA,3.487027027
SUTTER HIGH SCHOOL053475,SUTTER HIGH SCHOOL,Sutter,Sutter,Enrl GPA,4.136
SUTTER HIGH SCHOOL053475,SUTTER HIGH SCHOOL,Sutter,Sutter,Adm GPA,4.082727273
SUTTER HIGH SCHOOL053475,SUTTER HIGH SCHOOL,Sutter,Sutter,App GPA,3.925294118
SWEETWATER UNION HIGH SCHOOL052105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Enrl GPA,4.111891892
SWEETWATER UNION HIGH SCHOOL052105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Adm GPA,4.017457627
SWEETWATER UNION HIGH SCHOOL052105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,App GPA,3.827865169
SYLMAR HIGH SCHOOL052908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Enrl GPA,4.096296296
SYLMAR HIGH SCHOOL052908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Adm GPA,3.995370370
SYLMAR HIGH SCHOOL052908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,App GPA,3.730087719
SYNERGY QUANTUM ACADEMY054531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Enrl GPA,3.970833333
SYNERGY QUANTUM ACADEMY054531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Adm GPA,3.91
SYNERGY QUANTUM ACADEMY054531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,App GPA,3.628780488
TAFT UNION HIGH SCHOOL053485,TAFT UNION HIGH SCHOOL,Taft,Kern,Enrl GPA,4.156
TAFT UNION HIGH SCHOOL053485,TAFT UNION HIGH SCHOOL,Taft,Kern,Adm GPA,4.157142857
TAFT UNION HIGH SCHOOL053485,TAFT UNION HIGH SCHOOL,Taft,Kern,App GPA,4.125
TAHOE TRUCKEE HIGH SCHOOL053540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Enrl GPA,4.051818182
TAHOE TRUCKEE HIGH SCHOOL053540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Adm GPA,4.033928571
TAHOE TRUCKEE HIGH SCHOOL053540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,App GPA,3.945957447
TAHQUITZ HIGH SCHOOL054214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Enrl GPA,4.032777778
TAHQUITZ HIGH SCHOOL054214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Adm GPA,3.962666667
TAHQUITZ HIGH SCHOOL054214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,App GPA,3.638548387
TAMALPAIS HIGH SCHOOL051975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Enrl GPA,4.121052632
TAMALPAIS HIGH SCHOOL051975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Adm GPA,4.100172414
TAMALPAIS HIGH SCHOOL051975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,App GPA,3.927577320
TAMISCAL HIGH SCHOOL051396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Enrl GPA,
TAMISCAL HIGH SCHOOL051396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Adm GPA,
TAMISCAL HIGH SCHOOL051396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,App GPA,3.784
TEACH TECH CHARTER HIGH SCHOOL054770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,4.104
TEACH TECH CHARTER HIGH SCHOOL054770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.755555556
TEACH TECH CHARTER HIGH SCHOOL054770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.2804
TECHNOLOGY HIGH SCHOOL053849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Enrl GPA,
TECHNOLOGY HIGH SCHOOL053849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Adm GPA,4.015555556
TECHNOLOGY HIGH SCHOOL053849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,App GPA,3.731923077
TECHNOLOGY PREPARATORY ACADEMY054601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,Enrl GPA,
TECHNOLOGY PREPARATORY ACADEMY054601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,Adm GPA,
TECHNOLOGY PREPARATORY ACADEMY054601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,App GPA,3.22
TEHACHAPI HIGH SCHOOL053490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Enrl GPA,4.223
TEHACHAPI HIGH SCHOOL053490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Adm GPA,4.128947368
TEHACHAPI HIGH SCHOOL053490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,App GPA,4.086666667
TEMECULA PREPARATORY SCHOOL053643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Enrl GPA,3.985
TEMECULA PREPARATORY SCHOOL053643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Adm GPA,3.819333333
TEMECULA PREPARATORY SCHOOL053643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,App GPA,3.662857143
TEMECULA VALLEY HIGH SCHOOL053499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Enrl GPA,4.092830189
TEMECULA VALLEY HIGH SCHOOL053499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Adm GPA,4.071702128
TEMECULA VALLEY HIGH SCHOOL053499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,App GPA,3.931597222
TEMESCAL CANYON HIGH SCHOOL051402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Enrl GPA,3.947241379
TEMESCAL CANYON HIGH SCHOOL051402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Adm GPA,3.930980392
TEMESCAL CANYON HIGH SCHOOL051402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,App GPA,3.727444444
TEMPLE CITY HIGH SCHOOL053495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Enrl GPA,4.044653465
TEMPLE CITY HIGH SCHOOL053495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Adm GPA,3.979069767
TEMPLE CITY HIGH SCHOOL053495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,App GPA,3.850086207
TEMPLETON HIGH SCHOOL053500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Enrl GPA,4.072857143
TEMPLETON HIGH SCHOOL053500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Adm GPA,4.062777778
TEMPLETON HIGH SCHOOL053500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,App GPA,3.979
TENNYSON HIGH SCHOOL051152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Enrl GPA,4.015714286
TENNYSON HIGH SCHOOL051152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Adm GPA,3.822173913
TENNYSON HIGH SCHOOL051152,TENNYSON HIGH SCHOOL,Hayward,Alameda,App GPA,3.683939394
TERRA LINDA HIGH SCHOOL053231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Enrl GPA,4.168666667
TERRA LINDA HIGH SCHOOL053231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Adm GPA,4.031940299
TERRA LINDA HIGH SCHOOL053231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,App GPA,3.911333333
TERRA NOVA HIGH SCHOOL050721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Enrl GPA,4.15375
TERRA NOVA HIGH SCHOOL050721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Adm GPA,4.117407407
TERRA NOVA HIGH SCHOOL050721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,App GPA,4.057297297
TESORO HIGH SCHOOL053149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Enrl GPA,4.074285714
TESORO HIGH SCHOOL053149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Adm GPA,4.034622642
TESORO HIGH SCHOOL053149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,App GPA,3.941827957
THEODORE ROOSEVELT HIGH SCHOOL050995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.928333333
THEODORE ROOSEVELT HIGH SCHOOL050995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.815161290
THEODORE ROOSEVELT HIGH SCHOOL050995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,App GPA,3.684545455
THEODORE ROOSEVELT SENIOR HIGH051805,THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Enrl GPA,3.948666667
THEODORE ROOSEVELT SENIOR HIGH051805,THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Adm GPA,3.767586207
THEODORE ROOSEVELT SENIOR HIGH051805,THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,App GPA,3.511896552
THOMAS DOWNEY HIGH SCHOOL052000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,3.923636364
THOMAS DOWNEY HIGH SCHOOL052000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,3.947407407
THOMAS DOWNEY HIGH SCHOOL052000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,App GPA,3.832777778
THOMAS JEFFERSON HIGH SCHOOL051815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,4.085
THOMAS JEFFERSON HIGH SCHOOL051815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.8525
THOMAS JEFFERSON HIGH SCHOOL051815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.50525
THOUSAND OAKS HIGH SCHOOL053502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Enrl GPA,4.169024390
THOUSAND OAKS HIGH SCHOOL053502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Adm GPA,4.100886076
THOUSAND OAKS HIGH SCHOOL053502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,App GPA,3.97008
THURGOOD MARSHALL ACADEMIC HS053066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Enrl GPA,3.9875
THURGOOD MARSHALL ACADEMIC HS053066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Adm GPA,3.939
THURGOOD MARSHALL ACADEMIC HS053066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,App GPA,3.761176471
TOKAY HIGH SCHOOL051440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,Enrl GPA,3.95
TOKAY HIGH SCHOOL051440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,Adm GPA,3.8546875
TOKAY HIGH SCHOOL051440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,App GPA,3.770888889
TOMALES HIGH SCHOOL053510,TOMALES HIGH SCHOOL,Tomales,Marin,Enrl GPA,
TOMALES HIGH SCHOOL053510,TOMALES HIGH SCHOOL,Tomales,Marin,Adm GPA,3.978
TOMALES HIGH SCHOOL053510,TOMALES HIGH SCHOOL,Tomales,Marin,App GPA,3.5625
TORRANCE HIGH SCHOOL053523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Enrl GPA,4.138076923
TORRANCE HIGH SCHOOL053523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Adm GPA,4.074588235
TORRANCE HIGH SCHOOL053523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,App GPA,3.858758621
TORREY PINES HIGH SCHOOL050466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.115867769
TORREY PINES HIGH SCHOOL050466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.073173077
TORREY PINES HIGH SCHOOL050466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,App GPA,3.946636637
TRABUCO HILLS HIGH SCHOOL051958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,Enrl GPA,3.9945
TRABUCO HILLS HIGH SCHOOL051958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,Adm GPA,4.007462687
TRABUCO HILLS HIGH SCHOOL051958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,App GPA,3.824925373
TRACY JOINT UNION HIGH SCHOOL053525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,4.066538462
TRACY JOINT UNION HIGH SCHOOL053525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.939361702
TRACY JOINT UNION HIGH SCHOOL053525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.780810811
TRANQUILLITY HIGH SCHOOL053530,TRANQUILLITY HIGH SCHOOL,Tranquillity,Fresno,Enrl GPA,
TRANQUILLITY HIGH SCHOOL053530,TRANQUILLITY HIGH SCHOOL,Tranquillity,Fresno,Adm GPA,3.99
TRANQUILLITY HIGH SCHOOL053530,TRANQUILLITY HIGH SCHOOL,Tranquillity,Fresno,App GPA,3.673571429
TROY HIGH SCHOOL051009,TROY HIGH SCHOOL,Fullerton,Orange,Enrl GPA,3.941159420
TROY HIGH SCHOOL051009,TROY HIGH SCHOOL,Fullerton,Orange,Adm GPA,3.900864662
TROY HIGH SCHOOL051009,TROY HIGH SCHOOL,Fullerton,Orange,App GPA,3.822719780
TULARE UNION HIGH SCHOOL053550,TULARE UNION HIGH SCHOOL,Tulare,Tulare,Enrl GPA,3.931666667
TULARE UNION HIGH SCHOOL053550,TULARE UNION HIGH SCHOOL,Tulare,Tulare,Adm GPA,3.8764
TULARE UNION HIGH SCHOOL053550,TULARE UNION HIGH SCHOOL,Tulare,Tulare,App GPA,3.838918919
TULARE WESTERN HIGH SCHOOL053552,TULARE WESTERN HIGH SCHOOL,Tulare,Tulare,Enrl GPA,3.999166667
TULARE WESTERN HIGH SCHOOL053552,TULARE WESTERN HIGH SCHOOL,Tulare,Tulare,Adm GPA,3.945
TULARE WESTERN HIGH SCHOOL053552,TULARE WESTERN HIGH SCHOOL,Tulare,Tulare,App GPA,3.7828
TURLOCK HIGH SCHOOL053565,TURLOCK HIGH SCHOOL,Turlock,Stanislaus,Enrl GPA,4.019523810
TURLOCK HIGH SCHOOL053565,TURLOCK HIGH SCHOOL,Turlock,Stanislaus,Adm GPA,3.989285714
TURLOCK HIGH SCHOOL053565,TURLOCK HIGH SCHOOL,Turlock,Stanislaus,App GPA,3.8
TUSTIN HIGH SCHOOL053570,TUSTIN HIGH SCHOOL,Tustin,Orange,Enrl GPA,4.1
TUSTIN HIGH SCHOOL053570,TUSTIN HIGH SCHOOL,Tustin,Orange,Adm GPA,3.917789474
TUSTIN HIGH SCHOOL053570,TUSTIN HIGH SCHOOL,Tustin,Orange,App GPA,3.773647799
TWENTYNINE PALMS HIGH SCHOOL053575,TWENTYNINE PALMS HIGH SCHOOL,Twentynine Palms,San Bernardino,Enrl GPA,3.89375
TWENTYNINE PALMS HIGH SCHOOL053575,TWENTYNINE PALMS HIGH SCHOOL,Twentynine Palms,San Bernardino,Adm GPA,3.752727273
TWENTYNINE PALMS HIGH SCHOOL053575,TWENTYNINE PALMS HIGH SCHOOL,Twentynine Palms,San Bernardino,App GPA,3.634117647
UCLA COMMUNITY SCHOOL051662,UCLA COMMUNITY SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.871333333
UCLA COMMUNITY SCHOOL051662,UCLA COMMUNITY SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.821724138
UCLA COMMUNITY SCHOOL051662,UCLA COMMUNITY SCHOOL,Los Angeles,Los Angeles,App GPA,3.715555556
UKIAH HIGH SCHOOL053580,UKIAH HIGH SCHOOL,Ukiah,Mendocino,Enrl GPA,3.962941176
UKIAH HIGH SCHOOL053580,UKIAH HIGH SCHOOL,Ukiah,Mendocino,Adm GPA,3.907083333
UKIAH HIGH SCHOOL053580,UKIAH HIGH SCHOOL,Ukiah,Mendocino,App GPA,3.779512195
ULYSSES S GRANT HIGH SCHOOL053633,ULYSSES S GRANT HIGH SCHOOL,Van Nuys,Los Angeles,Enrl GPA,3.915384615
ULYSSES S GRANT HIGH SCHOOL053633,ULYSSES S GRANT HIGH SCHOOL,Van Nuys,Los Angeles,Adm GPA,3.921372549
ULYSSES S GRANT HIGH SCHOOL053633,ULYSSES S GRANT HIGH SCHOOL,Van Nuys,Los Angeles,App GPA,3.658690476
UNION MINE HIGH SCHOOL050819,UNION MINE HIGH SCHOOL,El Dorado,El Dorado,Enrl GPA,4.1
UNION MINE HIGH SCHOOL050819,UNION MINE HIGH SCHOOL,El Dorado,El Dorado,Adm GPA,3.984375
UNION MINE HIGH SCHOOL050819,UNION MINE HIGH SCHOOL,El Dorado,El Dorado,App GPA,3.983333333
UNIVERSITY CITY HIGH052887,UNIVERSITY CITY HIGH,San Diego,San Diego,Enrl GPA,4.1595
UNIVERSITY CITY HIGH052887,UNIVERSITY CITY HIGH,San Diego,San Diego,Adm GPA,4.061693548
UNIVERSITY CITY HIGH052887,UNIVERSITY CITY HIGH,San Diego,San Diego,App GPA,3.900276243
UNIVERSITY HIGH SCHOOL050936,UNIVERSITY HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.084516129
UNIVERSITY HIGH SCHOOL050936,UNIVERSITY HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.021153846
